client_id,payment_status,bill_amt,paid_amt,month
430,0,117766,3000,5
432,0,292869,11000,5
433,0,50990,2000,5
434,0,169365,6006,5
435,-1,1770,0,5
437,-1,300,0,5
438,0,60605,2200,5
439,0,44982,761,5
440,0,37642,40000,5
443,-1,0,197,5
444,0,114881,4003,5
445,0,200643,8000,5
446,0,24875,1000,5
448,0,5400,0,5
449,0,30384,1500,5
450,2,65000,2210,5
451,-2,0,0,5
452,0,447130,16000,5
453,-1,122388,7000,5
454,-2,1443,1443,5
455,0,49340,1800,5
457,2,72383,6000,5
458,0,25775,0,5
459,-1,8162,6985,5
461,0,123022,5000,5
462,-1,2980,1260,5
463,-1,3015,23473,5
464,0,99283,4010,5
465,-1,0,0,5
466,0,201331,7120,5
468,0,22046,627,5
470,-1,307,2870,5
472,0,195991,6007,5
473,-1,2144,1180,5
474,0,32193,2700,5
475,-1,6440,0,5
476,0,29614,1100,5
477,0,28513,1203,5
478,2,71248,1782,5
479,-1,300,600,5
481,0,0,1069,5
483,0,37876,6736,5
484,2,67009,1600,5
486,0,130139,3502,5
487,-1,0,10500,5
489,0,396,396,5
492,2,24368,0,5
495,0,10040,408,5
496,-1,390,220,5
497,0,196814,7128,5
498,0,18848,1025,5
499,-1,120,6,5
500,2,20705,0,5
504,0,22304,0,5
505,-2,0,0,5
508,0,35813,2500,5
509,0,10914,1000,5
510,-1,10446,0,5
511,-1,1411,930,5
512,-1,240,240,5
513,-1,1743,2853,5
514,2,31924,1300,5
517,0,68392,2750,5
519,0,10050,328,5
520,0,104864,7000,5
521,0,18744,1000,5
522,0,44310,18775,5
523,0,125984,17000,5
524,0,70804,5112,5
526,-1,1831,0,5
527,0,19446,1606,5
529,-2,-8,1685,5
531,0,18165,1500,5
532,0,17710,803,5
533,2,6908,0,5
534,3,62470,0,5
535,-2,1800,2204,5
536,-1,578,4825,5
537,0,252584,9000,5
538,0,59105,1919,5
539,-2,0,318,5
540,2,97004,3700,5
541,-2,0,218,5
542,-2,0,0,5
543,2,27533,1100,5
544,0,29735,14761,5
545,-1,9785,0,5
549,0,12608,1000,5
551,2,6781,0,5
552,-1,0,26854,5
553,0,28842,2000,5
554,-2,0,0,5
557,-2,350,150,5
558,2,79829,3200,5
559,-2,0,0,5
560,0,60466,2255,5
561,-1,6621,2457,5
562,-2,999,948,5
563,-1,416,416,5
564,0,63723,5000,5
565,-1,4240,7,5
567,0,18219,5000,5
568,-1,10540,10155,5
569,0,20284,1000,5
570,-2,0,0,5
571,-1,5065,19561,5
575,-1,1459,6764,5
576,0,284660,8803,5
577,0,37526,14000,5
578,-1,4082,0,5
580,-1,3377,2040,5
581,-2,0,0,5
582,0,29266,8598,5
583,-1,1036,21636,5
584,0,60452,2500,5
586,0,16723,1600,5
587,-2,0,0,5
590,0,67057,17024,5
591,-1,65840,2000,5
592,0,85715,3300,5
593,0,7106,249,5
595,0,59756,2362,5
596,0,135253,4844,5
598,-2,0,0,5
599,0,58886,2500,5
602,-1,390,390,5
603,0,17647,563,5
604,0,28740,2070,5
605,-2,0,0,5
606,2,23437,2200,5
607,0,7500,0,5
609,-2,0,6368,5
614,0,26710,993,5
615,2,116284,9000,5
616,0,24085,64,5
617,-2,0,595,5
618,0,106651,4500,5
620,0,71629,2559,5
621,0,33080,2500,5
622,-1,460,460,5
624,-2,0,166,5
625,-2,0,0,5
627,0,51757,3140,5
628,-1,660,660,5
629,0,29201,1200,5
630,-1,3411,6788,5
631,-2,0,0,5
632,0,30487,4000,5
633,0,4300,1304,5
635,0,30452,2171,5
638,0,19894,680,5
639,-1,20472,77000,5
640,0,55888,3000,5
642,0,0,0,5
643,0,58091,4500,5
644,0,48907,10000,5
646,-2,0,0,5
648,0,55639,2500,5
649,2,195517,7000,5
650,5,19617,0,5
654,-1,42000,0,5
655,0,7624,1000,5
656,-2,5400,3885,5
657,0,7760,2000,5
658,0,50386,2000,5
661,-2,12145,13391,5
663,-2,0,0,5
664,0,6000,200,5
665,2,29107,1200,5
668,0,25873,1000,5
670,0,7318,500,5
671,2,37075,1325,5
672,0,15642,1000,5
673,0,82177,3000,5
675,0,102284,3700,5
676,2,31641,2500,5
678,0,149573,6000,5
679,-1,7423,0,5
680,-2,7024,7024,5
684,0,54762,5000,5
685,0,231580,19000,5
686,0,174397,4876,5
687,0,642,1000,5
688,0,167201,7000,5
689,0,130735,4580,5
692,-2,0,0,5
693,0,119136,5000,5
694,0,57871,4500,5
696,-2,0,0,5
697,-1,6611,1000,5
698,-2,0,0,5
699,-2,35752,3955,5
700,0,30305,0,5
701,-2,0,1524,5
702,-1,0,7384,5
703,0,0,0,5
704,0,20036,1000,5
705,3,25110,0,5
706,0,18425,1200,5
707,0,53663,2000,5
709,2,688,0,5
710,0,18424,376,5
711,0,18569,1000,5
712,0,26410,1909,5
714,-2,0,0,5
715,-2,1250,0,5
716,0,32014,2000,5
717,0,82586,4000,5
718,0,3758,25,5
719,-2,0,0,5
720,0,23799,5000,5
721,0,25778,3352,5
722,0,8628,1500,5
723,-1,3333,3333,5
724,-1,316,8420,5
725,2,30003,0,5
726,2,9508,400,5
728,-2,-387,0,5
729,0,79407,8875,5
730,-1,1173,0,5
731,0,9983,1000,5
732,0,161934,5000,5
735,0,40659,1725,5
736,0,17920,663,5
737,0,100829,4000,5
738,0,58397,50000,5
739,0,85723,3238,5
741,0,80141,3000,5
743,0,55024,2073,5
747,0,14949,2000,5
748,0,193403,6500,5
750,5,36374,0,5
751,0,2719,1537,5
752,0,18889,0,5
753,0,19147,2000,5
754,0,29092,782,5
755,-1,285,688,5
756,0,116400,1855,5
757,-1,24616,1000,5
760,0,31016,1500,5
761,0,21969,1700,5
762,-1,233,0,5
763,-1,0,88348,5
764,-1,3113,0,5
765,0,242579,10000,5
766,0,4535,69,5
767,0,36829,2000,5
768,0,10217,5000,5
769,-2,0,0,5
771,-1,9744,11114,5
772,-1,316,316,5
773,0,10472,356,5
774,0,112822,4300,5
775,-1,11044,0,5
776,0,42733,9000,5
777,-2,5297,4849,5
778,-1,-810,780,5
779,-1,639,4000,5
781,2,44020,0,5
782,-1,1177,1316,5
783,2,83609,3200,5
784,-1,0,0,5
785,0,76870,0,5
786,-2,0,0,5
787,-1,1539,1815,5
788,-1,11674,10000,5
789,0,14360,359,5
791,0,25964,960,5
792,-1,-254,0,5
794,-2,-288,0,5
796,0,76705,3500,5
797,-2,0,0,5
798,-1,7781,0,5
799,2,18365,0,5
801,-1,0,0,5
802,0,19333,715,5
803,-1,7472,3000,5
806,0,0,0,5
808,2,19245,1600,5
809,0,33726,2600,5
810,0,28574,1000,5
811,0,12329,0,5
812,0,326,2016,5
813,-2,0,1086,5
814,0,11304,5000,5
815,2,69387,2600,5
817,0,50361,1900,5
819,-1,2605,2605,5
821,-1,780,0,5
822,0,26667,1100,5
823,2,35037,2000,5
824,0,19983,700,5
825,0,12660,2300,5
826,-1,0,0,5
827,0,27693,2100,5
829,-1,0,0,5
830,0,16483,1882,5
831,-1,1633,2000,5
832,5,22719,0,5
833,0,14363,97441,5
834,0,14265,3659,5
835,0,18773,0,5
836,-1,4810,2796,5
837,2,24562,1100,5
838,0,17568,1000,5
839,0,92982,10000,5
840,-2,0,0,5
841,0,29069,1000,5
844,-2,0,0,5
845,0,354839,19586,5
846,-1,6027,10722,5
847,-2,2014,0,5
848,2,32177,1072,5
849,3,147989,0,5
850,0,15000,0,5
851,2,24050,20000,5
852,0,29478,1000,5
853,-2,0,0,5
854,0,43455,1600,5
857,2,29361,5000,5
859,0,127512,5000,5
863,7,2450,0,5
864,0,9975,333,5
865,0,49022,1726,5
866,0,27738,995,5
868,-2,0,0,5
869,0,73876,4000,5
870,0,317631,11088,5
872,0,38922,2500,5
873,-2,2340,11435,5
874,-1,5060,2832,5
876,0,30616,2500,5
878,-1,3058,3158,5
879,-1,10732,384,5
880,0,17776,1800,5
881,0,11751,3232,5
882,-2,0,0,5
883,0,128190,4710,5
884,0,28450,1054,5
885,0,28814,1041,5
887,-2,1088,1000,5
888,-1,13202,6594,5
891,-1,150,150,5
892,2,12599,7040,5
893,0,2350,0,5
896,-2,100,100,5
898,2,138604,0,5
899,0,14276,0,5
901,-2,0,0,5
904,-2,0,0,5
906,0,21449,29709,5
908,0,3059,0,5
910,-1,39105,54456,5
911,2,88533,4000,5
912,0,274539,79377,5
913,0,73613,3000,5
915,0,22445,1000,5
918,-2,0,0,5
922,2,31090,1400,5
923,0,22204,5416,5
924,-1,796,0,5
925,0,28925,1141,5
926,2,13440,0,5
927,0,8153,302,5
928,0,40882,717,5
929,-2,40420,9210,5
930,-2,2357,2947,5
932,-1,886,11533,5
933,-1,0,892,5
934,2,11112,2000,5
935,0,10279,512,5
936,0,0,0,5
937,0,54818,2200,5
938,-1,41858,0,5
939,2,17172,2000,5
941,0,18538,3000,5
943,-1,5882,0,5
944,5,1200,0,5
946,-1,1004,646,5
947,0,186140,10000,5
948,0,18990,855,5
950,-1,2125,1000,5
951,0,6618,148,5
953,0,103945,1130,5
954,-1,5818,2628,5
955,-1,1719,107591,5
957,0,13464,99000,5
958,-1,362,0,5
959,0,16426,234,5
962,-1,792,0,5
964,0,30271,1000,5
965,-1,11117,3009,5
966,0,288024,10017,5
967,-1,816,0,5
968,-1,1057,990,5
969,-1,47149,3011,5
970,0,4618,2708,5
971,-1,37666,8808,5
973,2,13979,0,5
975,0,69218,2600,5
976,0,15281,3000,5
977,0,3887,2000,5
978,-1,55566,1056,5
979,0,7733,504,5
980,0,153833,0,5
982,5,32391,0,5
983,-2,27229,21570,5
985,-2,20114,1315,5
988,-2,0,0,5
989,2,294308,5800,5
990,0,55419,2000,5
991,-1,29886,927,5
992,-1,803,98,5
993,0,61077,2300,5
994,0,12800,0,5
995,-2,0,0,5
996,-2,0,60800,5
997,0,44452,1700,5
998,-2,0,0,5
1000,0,83858,3934,5
1001,0,-2618,100000,5
1002,0,97041,6500,5
1003,-1,657,2274,5
1004,-2,0,0,5
1005,-2,2527,0,5
1006,-1,2573,496,5
1007,-2,0,0,5
1011,0,133465,8000,5
1012,2,-736,266,5
1013,-1,8072,22923,5
1014,0,42029,1500,5
1019,-1,1338,1075,5
1020,-2,0,0,5
1022,0,78773,40000,5
1023,-2,62959,2800,5
1024,0,17865,592,5
1025,-2,205,3209,5
1026,0,137274,12042,5
1027,-1,510,903,5
1029,0,1873,90729,5
1032,-1,2499,1500,5
1033,-1,326,476,5
1034,0,68752,3000,5
1036,0,49877,1800,5
1038,0,111430,3405,5
1039,0,18573,1000,5
1040,-1,18115,659,5
1042,0,1499,594,5
1043,0,49292,1783,5
1045,2,19572,1538,5
1046,0,22293,3500,5
1047,0,183030,52,5
1049,-2,0,610,5
1050,2,22160,558,5
1051,3,279,0,5
1052,-1,123693,5000,5
1054,0,51605,2000,5
1056,0,20271,2000,5
1058,0,14205,2000,5
1059,0,29236,2,5
1061,2,12352,700,5
1062,0,5983,2000,5
1063,0,213294,7750,5
1064,0,48128,5191,5
1065,0,30377,1155,5
1066,0,188064,5023,5
1068,-1,291,291,5
1069,-1,22813,10526,5
1070,2,36163,1600,5
1071,-1,4932,2791,5
1073,-1,3220,20467,5
1075,-1,10516,0,5
1077,0,192093,5271,5
1078,-1,34469,28289,5
1079,-1,316,316,5
1080,-1,-203,2574,5
1081,0,61820,2000,5
1082,2,9180,1022,5
1084,2,49847,1900,5
1088,-2,0,0,5
1089,0,26209,1500,5
1090,0,40879,85,5
1091,0,25107,931,5
1093,0,194538,8000,5
1095,0,19586,0,5
1098,-2,0,0,5
1099,-1,0,0,5
1100,0,41585,2000,5
1101,0,17309,2310,5
1102,2,27734,0,5
1103,2,24018,0,5
1104,-1,683,3486,5
1105,3,20419,0,5
1106,-2,24543,0,5
1110,0,12397,1000,5
1111,2,84001,3400,5
1112,-1,1473,1865,5
1113,0,75266,4003,5
1114,0,23687,7000,5
1116,-2,4839,9567,5
1117,0,43832,1233,5
1118,0,7190,0,5
1119,-2,-150,0,5
1120,-1,4447,8495,5
1121,0,160186,6000,5
1122,3,19860,0,5
1123,0,49668,40000,5
1124,0,11461,183,5
1125,0,90289,3000,5
1126,-2,0,0,5
1128,-2,500,3586,5
1129,-2,0,0,5
1130,2,51713,1950,5
1131,0,155335,5370,5
1132,-1,465,1775,5
1133,4,278509,10000,5
1134,0,43578,3500,5
1135,2,16594,2000,5
1137,0,17051,0,5
1138,0,18600,1000,5
1139,0,101247,10600,5
1141,-2,0,3244,5
1143,0,6864,10,5
1144,-2,0,2243,5
1145,2,99322,2,5
1146,0,135320,5000,5
1151,0,1646,396,5
1152,0,153063,6000,5
1153,2,52917,2200,5
1154,0,4068,249,5
1155,0,15422,9537,5
1156,-1,4677,5787,5
1157,0,9630,7120,5
1159,0,2895,0,5
1162,-2,2683,1674,5
1165,-1,390,780,5
1166,-1,3238,89437,5
1168,0,13234,378,5
1169,0,3450,4318,5
1170,0,7239,2000,5
1171,0,14077,1500,5
1173,-1,47619,28800,5
1174,-1,666,666,5
1175,0,22806,2000,5
1176,0,12350,455,5
1177,0,17056,800,5
1178,0,70788,3000,5
1179,0,9176,340,5
1180,0,18310,1000,5
1181,-2,-200,0,5
1182,0,295606,10656,5
1183,0,31565,3000,5
1184,0,195268,10000,5
1185,0,324067,11017,5
1187,0,1261,1261,5
1188,-1,364,0,5
1191,0,3980,0,5
1193,-1,4154,5912,5
1194,0,21171,23850,5
1195,0,97141,3865,5
1196,-2,1650,336,5
1197,0,30396,2000,5
1198,0,14691,303,5
1199,0,150407,5328,5
1201,0,49078,2000,5
1202,0,30471,1129,5
1203,0,212480,6914,5
1204,-2,0,1524,5
1205,0,102027,3553,5
1206,0,43485,2000,5
1207,2,23772,1700,5
1208,-1,2506,9454,5
1209,0,58099,2155,5
1210,0,19844,803,5
1213,-1,1486,1495,5
1214,0,38190,1388,5
1215,-2,6658,0,5
1216,0,106677,3000,5
1217,-2,0,69000,5
1219,0,10818,790,5
1221,-1,17006,630,5
1222,0,950,4710,5
1224,-1,3935,3935,5
1225,0,1300,0,5
1226,-2,0,0,5
1227,-1,1074,1977,5
1229,0,25195,7000,5
1231,0,29386,1500,5
1232,0,15498,400,5
1233,2,50807,0,5
1234,0,326,326,5
1235,0,268216,10020,5
1236,0,26400,0,5
1237,0,7382,0,5
1240,-1,396,396,5
1241,-1,44,0,5
1242,0,11120,500,5
1243,-2,1468,0,5
1244,-1,71008,2500,5
1245,0,9673,316,5
1247,2,89991,0,5
1248,-2,0,0,5
1249,0,83568,7000,5
1251,-1,10506,10300,5
1252,0,19164,0,5
1253,0,16749,1000,5
1254,0,49496,2000,5
1255,0,87700,1629,5
1257,-2,416,566,5
1258,-1,2861,13959,5
1260,0,20228,1080,5
1261,0,49103,3000,5
1263,0,26275,972,5
1264,0,316,316,5
1265,0,114385,5000,5
1267,0,208355,8000,5
1268,2,26456,2500,5
1269,0,17901,2000,5
1270,0,31057,1000,5
1271,0,48319,1746,5
1272,0,8775,1000,5
1273,-1,30751,30131,5
1274,-1,390,390,5
1276,-1,416,416,5
1277,-2,1385,0,5
1278,0,30727,0,5
1279,0,27383,1011,5
1280,-2,746,3956,5
1281,0,48661,2000,5
1283,0,53055,98000,5
1285,0,71795,2019,5
1286,0,20719,639,5
1287,0,24607,13000,5
1288,-2,20621,68,5
1290,0,97168,3400,5
1291,-1,19132,709,5
1292,0,14821,710,5
1293,-1,668,9852,5
1296,0,79241,8531,5
1298,-1,4273,3023,5
1299,0,19660,1000,5
1301,0,37851,2000,5
1302,0,8947,320,5
1303,0,26550,1090,5
1304,0,115685,4500,5
1305,0,9483,600,5
1306,-1,2084,161110,5
1307,-1,100,1610,5
1308,-1,150,320,5
1309,2,9761,463,5
1311,0,29341,3000,5
1312,0,19323,13180,5
1313,0,25741,2000,5
1314,0,45540,8310,5
1315,0,5738,11283,5
1316,0,4739,0,5
1317,-2,116446,9335,5
1318,0,28372,3000,5
1320,0,17371,5461,5
1321,-2,7650,48090,5
1323,0,189455,10027,5
1324,0,12918,365,5
1325,0,49339,2000,5
1326,0,316,466,5
1328,0,8386,0,5
1329,0,114348,4200,5
1332,0,19600,400,5
1333,-2,0,0,5
1335,-2,195,210,5
1337,3,46487,1700,5
1341,0,30596,15113,5
1342,-2,3576,2522,5
1344,0,9351,224,5
1346,0,79198,3100,5
1347,0,163783,5608,5
1348,0,327021,13000,5
1349,-1,8059,3425,5
1350,0,4255,0,5
1352,-1,2041,775,5
1354,2,15252,1500,5
1355,0,6042,0,5
1356,0,17571,1000,5
1357,0,44792,2000,5
1358,0,18562,1236,5
1359,0,208373,6056,5
1360,0,120869,50000,5
1362,-2,0,0,5
1363,0,248273,4321,5
1364,-1,1568,4295,5
1365,2,18536,1000,5
1367,-1,0,200,5
1368,0,8807,500,5
1369,2,124080,4600,5
1370,-2,0,0,5
1373,5,1250,0,5
1374,0,26022,3000,5
1376,-2,0,7092,5
1377,0,2315,36,5
1378,-1,3543,1659,5
1379,0,124647,4597,5
1380,2,75732,0,5
1382,2,18395,1000,5
1383,0,43720,2000,5
1385,0,0,83,5
1388,0,7928,580,5
1389,0,137946,5000,5
1394,0,14362,1000,5
1395,-2,39131,1617,5
1396,-2,0,29221,5
1397,2,111345,0,5
1398,-1,277,2602,5
1399,0,17188,635,5
1400,0,6699,3361,5
1401,0,24939,4000,5
1402,0,28313,1000,5
1403,0,10208,1000,5
1404,0,1185,0,5
1405,-2,-27,0,5
1406,0,22056,0,5
1407,-2,-5,1065,5
1408,0,80757,4011,5
1409,0,123266,4500,5
1410,-2,1189,1214,5
1411,-2,416,416,5
1412,-1,9856,823,5
1413,-1,5480,175,5
1414,-1,3518,1280,5
1417,-1,2870,1485,5
1418,2,317,1204,5
1419,0,48241,1800,5
1420,-2,10000,10000,5
1421,0,4667,73000,5
1422,0,39945,2000,5
1423,0,48288,1765,5
1424,-2,0,0,5
1425,0,18026,824,5
1426,-1,9474,1000,5
1427,-2,836,1325,5
1428,2,19521,0,5
1430,0,50472,2000,5
1431,0,10275,2000,5
1432,2,53560,2100,5
1433,2,182671,500,5
1434,0,19940,0,5
1435,0,666,1443,5
1436,2,34700,2800,5
1438,0,198081,7510,5
1440,0,70186,2700,5
1441,2,51648,4600,5
1442,0,10955,552,5
1443,-1,390,390,5
1444,-1,2529,0,5
1446,2,73116,3000,5
1447,-1,148,129,5
1450,0,29095,889,5
1451,0,13530,648,5
1452,-1,60,1773,5
1453,-2,2025,0,5
1454,0,15685,0,5
1455,0,32167,1300,5
1456,0,19351,1512,5
1458,2,1924,7000,5
1461,3,1050,0,5
1463,0,147604,5370,5
1467,-2,0,0,5
1468,-1,296,0,5
1469,-2,0,0,5
1470,-2,2065,0,5
1471,0,18901,3288,5
1472,0,20000,0,5
1473,0,150637,25000,5
1474,-1,326,326,5
1475,0,106906,4100,5
1476,0,159231,5496,5
1477,0,16017,700,5
1478,0,8711,322,5
1479,-2,0,49525,5
1480,0,2067,6657,5
1482,0,5993,0,5
1484,-1,5316,2265,5
1485,0,29766,960,5
1486,7,2400,0,5
1488,0,19544,8,5
1490,2,13922,0,5
1492,0,72814,2503,5
1493,0,37988,1500,5
1494,0,20860,0,5
1495,0,8430,92925,5
1496,0,37938,0,5
1498,2,63800,2670,5
1499,-1,5283,1660,5
1500,-1,9040,0,5
1501,0,8729,2816,5
1502,-2,0,0,5
1504,-1,1261,17147,5
1505,0,8894,283,5
1507,-1,696,910,5
1508,0,65428,392,5
1509,0,383821,15098,5
1511,0,165713,6000,5
1512,0,18125,672,5
1514,-1,4056,565,5
1515,0,20001,600,5
1516,-1,8660,698,5
1518,2,180312,8700,5
1519,0,267412,10000,5
1520,0,122851,5000,5
1521,0,21205,5000,5
1522,4,10320,0,5
1523,0,61221,2600,5
1525,-1,1188,0,5
1526,2,13398,0,5
1527,0,68186,3000,5
1529,-2,-1262,0,5
1530,-1,1560,0,5
1531,-2,0,0,5
1532,-1,14685,7511,5
1533,2,22033,0,5
1534,0,66645,2300,5
1535,0,19188,1003,5
1536,0,26832,994,5
1539,-1,776,776,5
1540,2,80446,3100,5
1541,0,9456,1000,5
1542,-2,0,0,5
1543,0,119599,4800,5
1544,-2,0,0,5
1545,-1,700,0,5
1546,-1,4267,2404,5
1547,-1,41147,0,5
1548,0,28115,0,5
1549,2,614,3000,5
1550,0,112510,4000,5
1551,0,99419,3934,5
1552,0,31647,5000,5
1553,0,12257,625,5
1554,-2,0,0,5
1556,-2,30000,10766,5
1557,0,29700,1055,5
1559,2,40906,2000,5
1561,0,14555,538,5
1562,0,398,0,5
1563,0,109104,3823,5
1565,0,76244,2500,5
1567,0,35126,1292,5
1568,0,77539,3000,5
1571,0,23306,1000,5
1572,0,12524,1700,5
1573,2,37419,1535,5
1574,0,29300,1004,5
1575,-1,3646,0,5
1577,-2,0,0,5
1578,0,19843,369,5
1580,-1,820,2870,5
1581,2,49049,30000,5
1583,0,8292,307,5
1584,0,17793,700,5
1585,0,12305,2000,5
1586,0,10793,0,5
1587,-2,0,0,5
1588,0,32723,1005,5
1589,-1,1530,1234,5
1590,0,48753,2000,5
1591,0,8588,1000,5
1592,0,49819,702,5
1595,-2,0,0,5
1597,-2,0,2430,5
1598,0,106665,3500,5
1599,0,15214,21,5
1600,0,8585,500,5
1601,-1,2439,2439,5
1602,-2,0,0,5
1603,0,58653,2283,5
1606,-2,0,0,5
1607,0,82277,4000,5
1610,0,88508,0,5
1612,0,16416,3972,5
1613,0,115674,11313,5
1614,-1,0,321,5
1615,0,149758,0,5
1617,-2,0,0,5
1618,-2,-2,0,5
1619,0,93,159212,5
1620,-1,55970,5000,5
1621,-1,2462,1559,5
1622,0,183454,8000,5
1623,0,15624,600,5
1624,-1,12654,25784,5
1625,0,34004,2500,5
1626,2,17128,0,5
1627,0,40953,2000,5
1628,0,3913,296,5
1631,0,95859,4524,5
1632,-1,27075,8423,5
1633,0,10875,3336,5
1634,-2,1740,2190,5
1635,0,65479,2998,5
1637,0,59469,1004,5
1638,2,24514,909,5
1642,-2,0,0,5
1643,0,18357,1000,5
1647,2,38387,5000,5
1648,0,176900,6000,5
1650,0,8965,500,5
1651,-1,18339,0,5
1652,-1,1591,3524,5
1653,-2,0,0,5
1654,-2,0,0,5
1655,0,19823,1500,5
1656,-2,0,0,5
1658,0,42419,1572,5
1659,-1,0,0,5
1661,2,47579,2000,5
1663,2,-6,0,5
1664,-2,2479,763,5
1665,-1,9564,22017,5
1666,-1,2320,0,5
1668,0,20023,0,5
1669,-2,0,1756,5
1671,0,20661,2000,5
1672,0,2904,0,5
1673,-1,1000,9948,5
1675,-1,396,600,5
1676,0,93880,10000,5
1677,-1,578,390,5
1680,0,27416,1010,5
1681,-1,110699,0,5
1682,0,2584,506,5
1683,0,93436,1750,5
1684,-2,0,0,5
1687,0,89014,10000,5
1688,0,19600,500,5
1689,0,17548,600,5
1690,-2,0,0,5
1691,-1,4940,96151,5
1693,-2,0,610,5
1694,0,133516,5000,5
1696,-1,2560,2580,5
1697,0,20427,1500,5
1698,-1,396,396,5
1699,-1,628,2395,5
1700,-1,12445,15113,5
1701,0,11241,0,5
1704,-1,0,10000,5
1705,0,37311,1354,5
1706,2,12619,0,5
1707,2,121464,5000,5
1708,-1,72529,5000,5
1709,0,7465,0,5
1711,0,51539,0,5
1712,0,10130,7958,5
1713,0,162775,15000,5
1714,0,128701,5000,5
1715,-1,-150,900,5
1716,0,18768,835,5
1717,0,100177,4000,5
1718,-1,1392,1606,5
1719,-2,0,0,5
1720,0,7816,500,5
1724,-1,15866,4168,5
1725,0,112940,10048,5
1726,0,43579,1000,5
1727,0,53936,1993,5
1728,0,18919,1000,5
1729,-1,390,0,5
1732,0,49625,3000,5
1734,0,17810,1000,5
1737,0,67972,3000,5
1738,0,347754,12500,5
1739,0,14750,702,5
1741,0,74388,86417,5
1742,-1,0,3278,5
1743,-2,3419,0,5
1744,-1,1443,257,5
1745,-1,4203,5797,5
1748,0,27677,63000,5
1749,-1,618,9614,5
1750,0,84177,3122,5
1753,-2,0,52829,5
1755,0,19443,703,5
1756,0,7106,1000,5
1757,0,26952,1000,5
1758,-2,0,0,5
1759,0,23624,870,5
1760,-2,0,0,5
1761,-1,8537,25576,5
1764,-2,4158,7963,5
1765,2,22984,2000,5
1766,0,26222,1000,5
1767,0,10029,900,5
1768,0,8864,2000,5
1769,-1,10955,10435,5
1771,-1,291,951,5
1772,0,29093,1059,5
1773,-2,0,0,5
1776,2,17250,1500,5
1777,-2,681,0,5
1778,0,38314,1444,5
1779,0,5124,2000,5
1780,0,26779,1069,5
1781,-2,0,461,5
1782,0,26640,1500,5
1783,2,66020,2377,5
1785,0,60876,5000,5
1786,-1,7161,1541,5
1787,2,25936,0,5
1790,0,47332,2000,5
1791,-1,30848,15520,5
1793,0,82747,2003,5
1794,0,7310,3000,5
1795,-1,776,776,5
1796,-2,-7905,0,5
1797,0,185925,7016,5
1798,0,60137,3035,5
1799,-1,41652,9031,5
1800,0,132336,6000,5
1801,-1,776,1172,5
1802,-1,1051,291,5
1803,-1,331,0,5
1805,-1,6271,2135,5
1806,-2,37145,46873,5
1807,0,101301,3582,5
1809,0,64656,1864,5
1810,-1,104734,41018,5
1811,0,10148,2000,5
1812,0,20017,705,5
1813,0,83649,3000,5
1814,0,145423,5400,5
1815,0,78890,3500,5
1817,-1,3100,2123,5
1818,-1,0,2311,5
1819,0,58839,0,5
1820,0,22349,3322,5
1822,0,32489,3000,5
1823,-2,0,15883,5
1825,-1,2216,1348,5
1828,0,18891,1001,5
1829,0,38875,1000,5
1831,-1,390,0,5
1833,0,368365,15000,5
1835,-1,3300,1920,5
1836,2,16684,1600,5
1837,0,11973,455,5
1838,0,148812,1820,5
1839,0,74171,8300,5
1840,2,147955,0,5
1841,0,41127,1630,5
1842,-2,0,2330,5
1843,0,54617,2200,5
1845,-2,0,0,5
1846,-2,0,0,5
1848,2,29504,1251,5
1849,-1,1589,9918,5
1850,-2,-602,0,5
1851,-1,8010,0,5
1852,0,252703,11000,5
1856,-1,0,0,5
1857,-1,946,946,5
1858,0,188344,5000,5
1859,0,38072,1025,5
1861,-2,0,222,5
1862,4,7481,0,5
1863,0,389008,14011,5
1865,-1,14156,9058,5
1866,2,26479,1500,5
1867,-2,2139,0,5
1868,-1,1704,2011,5
1869,0,47063,3900,5
1870,2,36173,1500,5
1873,0,49319,43608,5
1875,-1,430,430,5
1876,0,149478,3,5
1878,0,62473,11056,5
1879,0,7639,191,5
1880,2,17521,800,5
1881,0,46589,1888,5
1882,0,42844,2000,5
1884,0,30095,1700,5
1885,-1,712,862,5
1887,0,179686,20000,5
1888,-1,6380,11937,5
1889,2,86365,6200,5
1893,-1,0,0,5
1895,6,96593,10000,5
1896,-2,-3,2990,5
1898,0,82611,20000,5
1900,-2,390,390,5
1901,0,27491,135,5
1902,0,49299,2000,5
1903,-1,6222,9435,5
1904,0,39577,4000,5
1905,0,27666,2636,5
1906,0,251815,6283,5
1907,-1,1632,22379,5
1908,-1,0,4788,5
1910,0,22160,1000,5
1913,0,61103,0,5
1916,-1,3428,0,5
1918,0,169133,10158,5
1919,0,23459,1007,5
1922,-2,264,414,5
1923,0,11901,0,5
1925,0,181012,6700,5
1926,0,170610,5982,5
1927,0,14573,1500,5
1928,0,16859,4000,5
1929,0,21759,1000,5
1931,0,7722,5000,5
1932,2,930,240,5
1933,-2,746,1989,5
1935,0,1080,0,5
1936,0,396600,14100,5
1938,0,253896,9576,5
1939,0,89712,3241,5
1940,0,40244,10000,5
1941,-1,631,13359,5
1942,-2,0,0,5
1943,0,23376,866,5
1944,0,106713,4500,5
1945,0,142404,10117,5
1946,-2,0,0,5
1948,0,161651,55000,5
1949,0,4708,5000,5
1952,0,21540,5000,5
1953,0,275341,9579,5
1954,0,50332,3000,5
