client_id,credit_given,gender,education,marital_status,month,default
28426,170000,2,2,2,10,1
15481,100000,1,1,1,10,1
3338,50000,1,2,2,10,0
8546,50000,2,2,2,10,1
161,30000,1,1,2,10,0
8725,250000,2,1,2,10,0
29588,20000,1,2,2,10,0
24479,280000,1,1,2,10,1
12747,80000,2,3,1,10,0
2944,20000,1,2,2,10,0
24565,70000,1,3,2,10,0
11766,90000,1,3,3,10,0
3581,300000,1,1,1,10,1
15703,180000,1,3,2,10,0
28069,100000,2,2,2,10,0
13706,50000,1,2,1,10,0
17996,240000,1,1,2,10,0
5800,50000,1,1,2,10,0
4432,150000,1,2,2,10,0
16637,20000,1,2,2,10,1
6084,80000,2,2,2,10,1
27116,230000,1,2,1,10,0
16864,280000,1,1,1,10,1
18481,330000,2,2,1,10,0
16169,150000,2,1,1,10,0
20390,10000,1,2,2,10,0
25423,350000,2,1,2,10,0
16478,80000,2,2,1,10,1
27677,200000,2,2,1,10,0
20550,50000,1,2,2,10,0
3117,30000,2,2,2,10,0
22978,300000,2,2,1,10,0
17116,210000,2,1,2,10,0
2791,50000,2,2,1,10,1
27799,70000,2,2,2,10,0
18012,50000,1,2,2,10,0
24433,380000,1,1,2,10,0
18499,90000,2,2,2,10,0
9965,200000,2,1,2,10,1
18398,50000,2,2,1,10,0
14130,180000,2,1,2,10,0
17605,180000,2,3,1,10,0
1848,30000,1,2,2,10,1
11451,80000,1,2,2,10,0
21422,290000,2,1,2,10,0
28044,180000,2,4,1,10,0
10063,200000,1,2,1,10,0
8922,200000,1,2,1,10,0
17298,80000,2,3,2,10,0
3104,260000,2,1,2,10,1
3094,230000,2,1,2,10,0
13500,200000,1,1,2,10,0
19898,100000,2,2,1,10,0
20283,50000,2,1,1,10,1
3268,420000,1,1,2,10,0
1825,70000,2,3,1,10,0
23375,70000,2,2,1,10,0
22127,270000,2,2,2,10,0
18158,20000,1,1,1,10,1
10886,50000,1,3,1,10,0
29612,50000,1,2,1,10,1
18434,70000,2,1,1,10,0
25489,180000,2,2,2,10,0
1081,100000,2,2,2,10,0
14403,70000,1,1,2,10,1
17145,500000,2,1,2,10,0
324,230000,2,2,1,10,1
7250,90000,2,1,2,10,1
17973,280000,1,2,2,10,0
25914,400000,2,1,2,10,0
13948,200000,2,3,2,10,0
25587,60000,2,2,3,10,1
26659,50000,1,2,2,10,1
26895,240000,1,3,1,10,0
27538,20000,1,2,3,10,0
5782,130000,1,3,2,10,0
10052,70000,2,3,2,10,0
26149,80000,2,2,2,10,1
6001,50000,1,2,1,10,0
11243,150000,1,1,2,10,0
4935,30000,2,1,1,10,0
26066,90000,2,2,1,10,0
676,90000,1,3,2,10,1
18976,70000,2,1,2,10,0
28897,200000,2,2,1,10,0
2940,390000,1,1,2,10,0
27835,260000,2,1,2,10,0
266,150000,2,2,1,10,0
15694,360000,1,1,2,10,0
8384,310000,1,1,1,10,1
1895,100000,1,2,2,10,1
14856,30000,2,2,2,10,0
25854,200000,2,2,2,10,0
26170,50000,2,1,1,10,0
4238,250000,2,1,2,10,0
25495,110000,2,2,2,10,0
8568,80000,2,2,1,10,1
12454,60000,2,2,2,10,1
29907,150000,1,3,2,10,0
24569,210000,1,1,1,10,0
4360,100000,1,2,2,10,0
25308,60000,2,2,2,10,1
17979,50000,1,2,2,10,0
15024,110000,1,2,1,10,0
9829,100000,2,2,2,10,1
6974,50000,1,2,2,10,0
16324,420000,2,1,1,10,0
19609,150000,2,4,2,10,0
2346,20000,1,3,3,10,0
1358,20000,2,2,1,10,1
24526,240000,1,2,1,10,1
3650,20000,1,3,2,10,0
1880,30000,2,2,2,10,1
1088,260000,2,2,1,10,0
23588,160000,2,1,2,10,0
3156,300000,2,1,1,10,0
2242,90000,2,3,2,10,1
24085,180000,1,1,2,10,0
23555,230000,2,3,2,10,1
23206,170000,2,2,1,10,1
350,30000,2,2,2,10,1
954,180000,1,2,2,10,0
134,330000,1,3,1,10,0
1438,210000,1,2,2,10,0
970,180000,2,2,1,10,0
16091,160000,2,2,1,10,0
11607,460000,2,1,1,10,0
13296,20000,1,2,1,10,0
19905,210000,2,2,2,10,0
20741,360000,1,3,2,10,0
2724,180000,2,3,1,10,0
21019,10000,1,2,2,10,0
28878,250000,2,3,1,10,0
20143,200000,2,3,2,10,0
24121,50000,1,2,2,10,0
18201,480000,1,1,2,10,0
27297,10000,1,3,2,10,0
29611,220000,1,5,1,10,0
6808,30000,1,1,2,10,0
3237,120000,2,1,1,10,0
11041,400000,2,1,2,10,1
29447,220000,1,2,1,10,0
20955,50000,1,2,2,10,0
22582,240000,2,1,2,10,0
27208,190000,1,2,1,10,0
22064,130000,2,1,2,10,0
6945,160000,2,2,1,10,1
13087,20000,1,3,2,10,1
29356,200000,1,1,2,10,1
5119,290000,2,1,2,10,0
27703,30000,2,2,1,10,0
6410,80000,1,2,2,10,0
28933,80000,2,3,1,10,1
29196,10000,1,2,2,10,0
19861,30000,2,3,1,10,0
20614,90000,1,2,1,10,0
2632,80000,2,3,1,10,0
22691,140000,2,3,1,10,0
29254,50000,1,2,1,10,0
19731,200000,2,3,1,10,0
19630,130000,2,2,1,10,0
8592,50000,1,2,2,10,0
26526,30000,2,2,1,10,0
6037,80000,2,3,1,10,0
20161,160000,2,2,2,10,0
24889,310000,1,3,2,10,0
6891,80000,1,1,2,10,0
19915,310000,2,2,1,10,0
20311,180000,2,3,1,10,0
11773,210000,1,1,2,10,0
792,70000,1,1,2,10,0
10828,160000,2,2,1,10,0
12193,80000,2,2,1,10,0
14753,200000,2,1,2,10,0
11452,50000,2,3,1,10,1
2942,90000,1,2,2,10,0
14026,50000,1,2,1,10,1
23744,200000,2,2,1,10,0
9290,220000,1,2,2,10,1
9370,360000,2,2,2,10,0
26327,160000,2,1,1,10,1
1565,300000,2,1,1,10,1
5199,20000,1,2,1,10,0
23574,300000,2,2,1,10,0
6032,330000,2,1,2,10,0
18922,150000,2,2,2,10,0
28117,350000,2,1,1,10,0
25583,140000,2,2,1,10,0
23112,80000,2,2,2,10,1
5920,90000,2,1,2,10,0
5785,120000,2,1,2,10,0
5757,260000,1,1,2,10,1
7543,80000,2,1,2,10,1
24542,350000,1,3,1,10,0
26222,250000,2,2,1,10,0
20257,30000,2,3,2,10,0
26512,100000,2,3,1,10,0
22000,200000,2,2,2,10,0
27728,30000,2,2,1,10,1
5260,140000,1,1,2,10,0
9840,50000,2,2,1,10,0
23794,20000,2,2,1,10,0
9749,90000,2,3,1,10,0
29929,20000,1,2,2,10,0
15549,450000,1,2,2,10,1
25925,60000,2,2,2,10,0
7271,100000,2,1,2,10,1
13952,130000,2,3,1,10,1
21423,400000,2,1,2,10,0
21035,230000,1,2,2,10,0
19159,50000,2,3,1,10,0
18744,70000,2,2,1,10,0
6012,280000,2,1,1,10,0
5636,230000,2,1,1,10,0
15769,50000,2,3,2,10,1
2802,140000,1,2,2,10,1
29988,130000,1,1,2,10,0
8072,30000,1,2,2,10,0
22880,80000,2,5,2,10,0
21957,50000,2,1,2,10,0
22174,80000,2,2,1,10,1
5413,50000,1,2,3,10,0
8754,150000,2,2,2,10,0
23530,220000,2,2,1,10,1
18408,30000,2,1,2,10,0
6232,500000,2,1,2,10,0
19400,320000,2,1,2,10,0
4434,290000,2,1,2,10,0
11623,90000,2,2,2,10,1
6364,120000,2,1,2,10,1
26938,200000,1,2,1,10,0
28497,310000,2,2,1,10,0
15704,10000,1,2,2,10,0
18089,140000,1,2,1,10,0
14699,140000,1,1,2,10,0
10035,270000,1,3,1,10,1
11727,40000,1,2,1,10,0
20474,20000,1,3,2,10,0
5807,150000,2,2,3,10,0
13459,130000,2,1,2,10,1
16563,240000,1,2,2,10,0
28225,450000,2,1,1,10,0
24715,20000,1,2,2,10,0
24740,240000,1,2,1,10,0
16295,110000,2,1,1,10,1
23394,280000,2,2,1,10,0
10685,230000,1,3,2,10,1
15496,30000,1,3,2,10,0
27709,30000,2,2,2,10,1
24169,30000,1,1,2,10,0
11751,50000,2,2,2,10,0
21703,50000,2,2,2,10,0
16577,70000,1,2,2,10,0
28164,160000,2,3,1,10,0
2526,50000,2,2,2,10,0
4067,50000,1,1,2,10,0
13368,160000,1,1,1,10,0
1454,20000,1,2,2,10,0
12826,320000,1,1,1,10,0
20803,100000,1,2,1,10,1
26281,70000,2,1,2,10,0
11209,150000,1,1,1,10,0
19637,120000,2,1,2,10,0
15831,120000,2,2,2,10,0
15661,200000,2,2,2,10,0
6448,290000,2,1,1,10,0
20907,190000,1,2,2,10,1
11744,70000,1,2,2,10,0
1346,120000,2,1,2,10,0
26264,90000,2,2,1,10,0
26843,500000,1,1,1,10,0
14900,200000,2,1,1,10,0
5109,80000,1,2,2,10,0
14640,170000,2,3,2,10,0
147,170000,2,2,2,10,1
1708,310000,2,2,1,10,0
27628,20000,2,2,1,10,1
28288,70000,2,2,2,10,1
13817,50000,2,2,2,10,0
2846,210000,2,2,2,10,0
26464,500000,2,3,1,10,1
7092,50000,2,2,2,10,1
958,200000,2,1,1,10,1
6736,90000,2,1,2,10,0
22100,200000,2,2,2,10,0
24666,30000,1,1,1,10,0
4687,60000,2,2,2,10,0
6868,50000,1,2,2,10,0
12832,20000,1,2,2,10,1
6585,260000,2,1,2,10,0
27322,100000,1,1,1,10,1
16369,190000,2,1,2,10,0
11037,20000,1,2,1,10,1
22923,170000,2,2,1,10,0
16427,80000,2,5,1,10,0
19992,70000,2,2,1,10,0
15325,150000,2,1,2,10,1
12160,20000,1,2,1,10,1
7724,280000,1,2,1,10,0
3947,150000,2,1,1,10,0
22874,230000,2,5,1,10,0
29480,140000,1,1,2,10,0
5510,330000,1,3,1,10,0
29436,20000,1,2,2,10,0
15950,120000,2,2,2,10,0
15530,260000,1,1,2,10,0
24309,420000,1,1,1,10,0
26944,20000,1,2,2,10,1
7000,50000,2,3,1,10,1
13297,70000,1,2,2,10,0
11453,50000,1,2,2,10,1
21048,370000,1,2,2,10,0
2421,180000,2,1,2,10,0
11705,30000,2,3,1,10,1
7098,490000,1,1,1,10,0
28883,50000,2,5,1,10,1
17169,50000,2,3,2,10,0
2111,130000,1,2,2,10,0
9680,50000,1,3,1,10,0
19893,200000,2,1,2,10,0
24014,20000,1,2,2,10,1
9606,110000,2,3,2,10,0
21173,400000,1,5,2,10,0
24801,50000,1,3,2,10,0
26626,170000,1,1,2,10,0
20465,150000,1,1,2,10,1
8806,100000,1,2,1,10,0
4203,200000,1,1,2,10,0
17359,120000,2,2,1,10,1
28501,290000,2,1,2,10,0
12141,360000,1,3,1,10,0
19198,500000,2,2,2,10,0
15765,70000,2,3,2,10,0
7342,50000,2,2,1,10,0
2420,300000,2,1,1,10,0
3375,420000,1,1,1,10,0
8139,380000,1,1,1,10,1
11654,30000,2,1,2,10,1
11210,510000,2,1,2,10,0
8268,30000,1,3,2,10,0
24522,170000,1,2,1,10,0
23988,240000,1,2,2,10,0
18420,30000,2,2,2,10,1
6427,100000,2,1,2,10,1
9702,50000,2,2,2,10,0
2360,300000,1,2,2,10,0
17160,210000,2,2,1,10,1
11566,290000,1,1,2,10,0
12693,120000,1,1,2,10,0
273,260000,2,1,2,10,1
1090,310000,2,1,2,10,0
6100,60000,2,2,1,10,0
13558,130000,2,1,2,10,1
27908,150000,2,2,1,10,0
16971,30000,1,3,1,10,1
22619,80000,2,1,2,10,1
26603,30000,1,2,2,10,0
19003,100000,2,1,2,10,0
4829,90000,2,1,2,10,0
15994,320000,2,2,1,10,0
19542,170000,2,1,1,10,0
22088,500000,2,2,2,10,0
13619,30000,1,2,2,10,0
5388,50000,1,2,2,10,1
27112,70000,1,3,1,10,1
13824,60000,1,2,1,10,0
1856,220000,2,2,1,10,0
10304,210000,2,1,1,10,0
19329,140000,2,3,1,10,1
1773,180000,2,3,1,10,0
19103,120000,2,2,1,10,0
3405,80000,2,2,1,10,0
20945,530000,1,1,2,10,0
8582,270000,2,2,2,10,0
7413,50000,1,1,2,10,0
23698,150000,2,2,1,10,0
14509,230000,2,3,2,10,0
24629,140000,1,2,2,10,0
3049,480000,2,1,1,10,0
28690,170000,2,2,1,10,0
21637,50000,2,3,2,10,0
28409,250000,2,1,2,10,0
3593,20000,2,3,3,10,1
10860,360000,1,2,1,10,1
29075,20000,2,2,1,10,1
25958,260000,2,1,1,10,0
28109,120000,2,1,2,10,1
5826,50000,1,3,1,10,0
15999,60000,2,1,2,10,1
8708,100000,2,2,2,10,1
27254,100000,1,3,2,10,1
29585,500000,1,3,1,10,1
3562,90000,1,2,2,10,1
3324,50000,2,3,1,10,0
21990,500000,2,1,2,10,0
4121,140000,1,1,1,10,0
16358,30000,2,2,2,10,0
26183,170000,2,1,1,10,0
2002,20000,1,1,1,10,0
17638,290000,2,1,2,10,0
6954,70000,1,3,1,10,0
15891,30000,2,1,2,10,1
19622,50000,2,2,1,10,1
2930,80000,2,2,2,10,0
3462,60000,2,2,3,10,0
14971,240000,2,2,2,10,0
16585,30000,1,2,2,10,1
17816,30000,1,2,2,10,0
22192,210000,2,1,2,10,0
7622,140000,1,3,1,10,0
1484,360000,1,1,2,10,0
24528,190000,1,1,2,10,1
21088,380000,1,2,1,10,0
28598,60000,2,3,1,10,1
235,60000,2,2,1,10,0
2990,50000,2,3,1,10,0
6907,10000,1,2,1,10,0
9027,20000,2,1,2,10,0
25770,280000,2,1,2,10,0
8718,150000,1,2,1,10,0
16994,20000,2,2,2,10,0
15569,100000,1,2,2,10,0
24053,200000,1,3,2,10,0
24061,260000,1,2,2,10,0
2450,290000,1,1,1,10,1
7823,70000,2,2,2,10,0
29520,100000,1,3,2,10,0
232,20000,1,2,2,10,1
6508,230000,2,2,2,10,0
14863,70000,2,3,2,10,0
17385,180000,2,1,2,10,1
8940,100000,1,2,2,10,0
14809,170000,1,1,1,10,1
29972,80000,1,3,1,10,0
22351,240000,2,2,2,10,0
29961,10000,1,2,1,10,0
25569,200000,2,1,1,10,0
20071,200000,2,1,2,10,0
29128,80000,2,2,1,10,0
3300,370000,1,2,2,10,1
3299,230000,2,2,2,10,1
25662,260000,2,2,1,10,0
21510,30000,2,2,1,10,1
20692,130000,1,3,2,10,0
26246,130000,2,2,2,10,0
8796,50000,2,3,1,10,0
25039,500000,1,1,2,10,0
11742,180000,1,2,1,10,0
16642,200000,1,2,2,10,0
23819,300000,2,2,1,10,1
13142,50000,1,2,2,10,0
1617,20000,1,2,3,10,1
21315,50000,1,3,3,10,1
24288,200000,1,1,2,10,0
5323,20000,2,2,1,10,0
24831,20000,1,3,2,10,0
27967,360000,2,1,2,10,0
29568,60000,1,2,1,10,0
13194,30000,1,2,1,10,1
16382,50000,2,2,2,10,1
19853,130000,2,2,1,10,0
2647,310000,2,1,2,10,1
27626,50000,2,2,2,10,0
16454,50000,2,2,1,10,0
1026,180000,1,1,1,10,0
25456,90000,2,2,1,10,0
3956,240000,2,2,1,10,0
21116,350000,1,2,2,10,0
20253,80000,2,2,2,10,1
25821,210000,2,1,1,10,0
26538,390000,2,1,2,10,0
12290,80000,1,1,2,10,0
576,290000,1,1,1,10,1
4116,180000,2,1,1,10,0
6441,50000,2,2,2,10,0
7099,130000,2,2,1,10,0
28885,320000,2,2,1,10,0
27938,120000,2,2,2,10,1
6615,260000,2,2,2,10,0
11718,120000,1,2,2,10,1
5168,200000,1,3,1,10,0
3024,100000,2,3,1,10,1
2096,150000,2,2,1,10,0
27622,80000,2,2,2,10,0
953,500000,2,3,2,10,0
12370,20000,2,2,2,10,1
25893,210000,2,2,2,10,0
2646,50000,1,2,2,10,0
1184,200000,2,1,2,10,0
10100,240000,2,1,2,10,1
15855,130000,2,2,1,10,0
29450,280000,1,1,1,10,0
18722,360000,2,2,2,10,0
26778,260000,1,1,2,10,1
19838,200000,2,4,1,10,0
1790,110000,1,2,2,10,0
6571,80000,2,2,1,10,0
12630,10000,1,2,2,10,0
27700,30000,2,2,2,10,0
6416,80000,1,2,1,10,0
13613,20000,2,3,2,10,0
24406,20000,1,3,2,10,1
26313,290000,2,1,1,10,1
3627,50000,1,2,2,10,0
341,240000,2,2,2,10,0
26248,150000,2,2,2,10,0
6527,20000,2,1,2,10,0
9001,50000,1,3,2,10,0
24568,280000,1,3,1,10,0
1802,120000,1,3,1,10,0
25619,310000,2,1,2,10,0
710,20000,1,2,2,10,0
28968,500000,2,5,1,10,0
13541,100000,1,2,1,10,0
22785,90000,2,3,1,10,0
24123,140000,1,1,2,10,0
559,20000,1,2,2,10,0
15853,70000,2,2,2,10,0
19576,210000,2,1,1,10,0
21943,200000,2,1,2,10,1
513,360000,1,1,2,10,0
29529,20000,1,2,1,10,0
19750,300000,2,2,2,10,0
837,80000,2,2,2,10,0
11924,220000,1,1,2,10,0
7313,700000,1,1,2,10,0
23585,230000,2,2,1,10,1
6746,310000,2,2,2,10,0
27606,150000,2,2,1,10,0
26905,500000,1,2,1,10,0
24047,130000,1,2,2,10,0
16070,140000,2,2,2,10,0
17779,60000,2,2,1,10,0
27916,50000,2,1,2,10,1
4548,200000,1,3,2,10,0
2818,50000,2,1,2,10,1
22634,230000,2,1,1,10,1
8150,260000,1,1,2,10,0
16529,20000,1,2,1,10,0
19795,180000,2,2,1,10,0
459,230000,2,2,1,10,0
16873,20000,1,2,2,10,1
1677,300000,1,1,2,10,0
21773,180000,2,1,2,10,0
18529,200000,2,1,2,10,0
22756,230000,2,2,1,10,1
11517,100000,1,2,1,10,1
16984,50000,2,3,2,10,0
22453,50000,2,2,3,10,0
16782,60000,1,2,1,10,0
19621,50000,2,5,1,10,0
6476,360000,1,2,1,10,1
23451,200000,2,1,2,10,0
7600,360000,2,2,1,10,0
389,150000,1,2,1,10,0
2559,50000,1,2,2,10,0
16378,170000,2,1,1,10,0
11355,20000,2,3,2,10,1
5476,80000,2,3,1,10,0
5311,100000,2,3,2,10,0
29564,20000,1,3,2,10,0
15173,30000,2,2,2,10,1
10228,50000,2,2,2,10,0
5638,200000,1,2,2,10,0
25928,430000,2,1,2,10,0
18374,80000,2,2,2,10,0
28789,220000,2,5,1,10,0
7101,150000,2,2,2,10,0
29732,100000,1,3,1,10,1
29555,20000,1,2,1,10,1
21140,210000,1,1,1,10,0
28738,210000,2,2,1,10,0
12663,50000,1,2,1,10,0
19988,490000,2,1,1,10,0
19864,260000,2,3,1,10,1
22411,10000,2,2,2,10,0
7897,160000,1,1,2,10,1
20702,30000,1,1,2,10,0
19357,270000,2,1,1,10,0
17569,80000,2,1,1,10,0
10692,200000,2,2,2,10,0
12133,280000,2,1,2,10,0
10414,100000,1,2,2,10,0
26002,110000,2,2,1,10,1
21542,30000,2,2,2,10,0
20916,420000,1,2,1,10,0
11488,190000,2,1,2,10,0
25256,30000,2,1,2,10,1
15096,500000,1,1,3,10,1
627,70000,1,1,1,10,0
7172,360000,2,3,1,10,0
15233,210000,2,1,2,10,0
21592,60000,2,2,2,10,0
420,260000,2,1,2,10,1
4059,400000,1,1,2,10,0
20845,30000,1,1,2,10,0
3472,40000,1,1,1,10,1
17938,80000,1,1,2,10,0
26390,80000,2,1,1,10,0
3601,210000,2,2,1,10,0
27294,10000,1,3,2,10,0
21054,210000,1,2,1,10,0
15700,20000,1,2,1,10,0
20224,70000,2,2,2,10,0
13340,250000,2,2,1,10,0
967,30000,1,1,2,10,0
7904,230000,2,2,2,10,0
5866,320000,2,1,2,10,0
13727,360000,2,1,1,10,0
10717,280000,1,2,2,10,0
7962,20000,1,2,2,10,1
5153,160000,1,1,2,10,0
11533,100000,1,2,2,10,0
27711,20000,2,2,1,10,0
14078,140000,2,3,2,10,0
7699,110000,2,3,2,10,0
17025,30000,2,3,2,10,0
7297,340000,2,1,2,10,0
17991,50000,1,3,2,10,0
25504,260000,2,1,1,10,0
15303,180000,2,2,2,10,1
13176,130000,1,1,1,10,0
12716,250000,2,2,1,10,0
6591,400000,2,2,1,10,0
3167,120000,2,1,2,10,1
11189,350000,2,1,1,10,0
20719,50000,1,3,1,10,0
27081,290000,1,1,2,10,0
26435,300000,2,1,1,10,0
293,30000,1,2,1,10,0
23285,290000,2,3,1,10,0
24228,310000,1,1,2,10,0
7225,140000,2,2,1,10,0
10597,50000,2,2,1,10,1
12844,160000,2,2,1,10,0
26287,350000,2,1,1,10,0
9329,70000,1,2,2,10,1
12717,200000,1,3,2,10,0
26408,480000,2,2,1,10,0
19344,250000,2,1,1,10,0
1966,50000,2,2,2,10,0
703,10000,2,3,2,10,1
3501,30000,2,3,1,10,1
20170,200000,2,2,1,10,0
24640,80000,1,1,2,10,0
24024,320000,1,1,2,10,0
4166,50000,1,2,1,10,1
2057,80000,2,2,2,10,1
13225,200000,1,1,2,10,0
26059,130000,2,2,2,10,1
17113,130000,2,2,1,10,0
12978,160000,1,2,1,10,0
2221,50000,2,2,1,10,1
14325,60000,1,1,2,10,0
6463,280000,2,1,2,10,0
10744,360000,2,3,1,10,0
20515,130000,1,1,2,10,0
25053,20000,1,2,1,10,0
15611,10000,2,1,2,10,0
23502,60000,2,2,2,10,0
26051,160000,2,2,1,10,0
27852,70000,2,3,1,10,0
22591,160000,2,2,0,10,1
2258,200000,2,2,2,10,0
6137,320000,1,2,2,10,0
17875,30000,1,3,1,10,1
25183,10000,2,2,2,10,1
5081,30000,1,3,2,10,1
20319,70000,2,2,1,10,1
2467,180000,1,2,2,10,1
13301,100000,2,2,1,10,1
27063,290000,1,3,2,10,0
20250,40000,2,2,1,10,0
13758,140000,1,2,1,10,1
5996,140000,1,1,2,10,0
29840,150000,1,5,1,10,0
1794,400000,2,1,2,10,0
23218,50000,2,3,1,10,0
23152,180000,2,2,2,10,0
1273,370000,2,1,1,10,0
1337,70000,2,2,2,10,1
28867,310000,2,1,1,10,0
11097,250000,2,1,2,10,0
20009,200000,2,1,2,10,0
17457,120000,2,3,1,10,0
30,50000,1,1,2,10,0
3047,330000,2,2,1,10,0
15768,10000,2,2,2,10,0
25342,50000,2,2,2,10,0
15592,500000,1,2,1,10,0
18030,140000,1,2,2,10,0
26250,90000,2,1,2,10,0
13645,50000,1,2,1,10,0
4421,240000,1,1,1,10,0
27323,360000,1,2,2,10,0
17475,180000,2,1,1,10,0
29663,70000,1,2,2,10,0
12898,20000,2,2,2,10,1
4619,80000,1,1,2,10,0
13985,150000,2,1,1,10,0
24625,30000,1,1,2,10,1
1359,390000,1,1,1,10,0
22107,230000,2,1,2,10,0
28452,170000,2,2,2,10,0
10603,50000,2,3,1,10,0
14493,150000,2,1,1,10,0
4737,290000,2,2,2,10,0
19675,500000,2,1,2,10,0
28034,140000,2,1,2,10,0
18067,100000,1,1,1,10,1
7900,80000,2,3,1,10,0
4832,280000,1,1,1,10,1
20192,140000,2,1,2,10,1
26138,180000,2,3,1,10,0
7007,320000,2,1,1,10,0
14639,30000,1,3,2,10,0
21614,20000,2,2,1,10,0
8481,140000,2,1,2,10,0
4114,30000,2,3,1,10,0
10493,150000,1,1,2,10,0
17091,130000,2,2,2,10,0
8014,20000,2,1,2,10,0
28892,230000,2,3,1,10,0
20930,200000,1,2,2,10,0
15339,150000,2,2,1,10,0
9104,90000,1,2,2,10,0
16013,300000,2,1,1,10,0
7177,340000,1,3,1,10,0
24179,100000,1,1,2,10,0
1881,90000,2,3,1,10,0
3972,290000,1,3,1,10,1
29620,30000,1,3,1,10,1
6835,50000,2,1,2,10,0
25789,200000,2,1,2,10,0
28639,100000,2,3,1,10,0
8838,450000,2,1,1,10,0
4533,20000,1,2,1,10,0
18905,360000,2,1,2,10,0
5540,500000,1,1,1,10,0
21361,230000,1,1,2,10,0
10679,200000,1,1,1,10,0
22089,90000,2,2,2,10,0
6356,120000,2,2,1,10,0
5821,80000,2,2,1,10,0
19589,320000,2,1,2,10,0
14024,80000,2,3,1,10,0
10417,70000,2,1,2,10,0
23077,200000,2,1,2,10,0
12493,20000,2,3,1,10,0
25654,200000,2,1,1,10,0
6757,90000,1,2,1,10,0
5761,30000,2,2,1,10,0
9042,290000,2,1,1,10,0
10257,100000,1,2,1,10,0
21825,290000,2,1,2,10,0
2394,20000,2,3,2,10,0
11123,50000,1,1,2,10,0
11417,180000,2,1,2,10,0
18954,100000,2,2,2,10,0
28560,400000,2,1,1,10,1
8296,100000,1,1,2,10,1
26674,20000,1,3,2,10,0
6684,10000,1,1,1,10,1
26247,80000,2,2,1,10,1
14706,180000,1,1,2,10,1
23779,50000,2,3,2,10,1
6485,210000,2,4,2,10,0
6449,20000,2,2,2,10,0
26678,150000,1,1,2,10,0
5280,50000,2,3,1,10,0
16877,240000,1,3,2,10,0
27893,100000,2,1,2,10,0
84,400000,2,2,1,10,0
2810,420000,1,1,1,10,0
20747,50000,1,2,3,10,0
3893,170000,2,1,1,10,0
26290,230000,2,2,1,10,0
23639,290000,2,2,1,10,0
13095,20000,1,3,1,10,0
18268,100000,1,1,1,10,0
13023,180000,1,2,1,10,1
20704,120000,1,2,2,10,1
4733,80000,2,1,2,10,0
15915,300000,2,1,2,10,1
8509,50000,1,2,2,10,1
22189,50000,2,1,2,10,0
1567,280000,2,2,1,10,0
10818,160000,2,2,2,10,0
14059,50000,1,2,1,10,0
20168,200000,2,2,2,10,0
19656,150000,2,1,2,10,0
11668,30000,2,2,1,10,0
21049,100000,1,2,1,10,1
4350,50000,1,2,1,10,0
11905,10000,1,2,2,10,1
9507,20000,2,2,2,10,0
14094,500000,2,1,1,10,0
4933,50000,1,2,2,10,0
7502,60000,2,1,2,10,0
9455,50000,1,2,2,10,0
9870,20000,1,3,2,10,1
2989,130000,1,2,1,10,0
29320,280000,1,4,2,10,0
18845,210000,2,1,2,10,1
12513,140000,2,1,1,10,0
18641,280000,2,1,2,10,0
27234,360000,1,1,1,10,0
11151,150000,1,1,2,10,0
21210,250000,1,2,2,10,0
1291,20000,2,1,2,10,0
328,60000,2,2,1,10,1
20248,120000,2,3,1,10,0
16118,110000,2,3,2,10,0
11085,190000,1,1,2,10,0
24907,50000,1,2,2,10,0
1656,100000,2,3,1,10,0
17015,30000,2,2,2,10,0
6004,500000,1,1,2,10,0
21644,310000,2,1,2,10,0
17434,210000,2,2,2,10,0
12340,250000,2,1,2,10,0
17844,170000,1,2,2,10,0
19921,50000,2,0,1,10,0
13514,240000,2,3,2,10,1
27779,50000,2,2,1,10,0
24725,150000,1,2,1,10,0
15218,20000,2,2,2,10,0
29323,40000,1,2,2,10,0
27652,50000,2,1,2,10,0
8683,50000,2,2,2,10,1
27872,300000,2,4,2,10,0
13025,240000,2,2,1,10,1
25469,210000,2,2,1,10,0
20863,240000,1,2,1,10,0
24647,70000,1,2,1,10,1
9533,200000,1,2,1,10,1
20101,30000,2,3,1,10,1
9940,170000,1,2,1,10,0
10871,80000,1,2,1,10,1
29260,70000,1,1,2,10,0
14956,50000,2,2,1,10,0
25318,380000,2,1,2,10,0
4356,150000,2,3,2,10,0
11696,20000,2,3,2,10,0
15673,30000,1,2,2,10,1
15139,30000,1,3,1,10,1
14343,180000,2,1,2,10,0
15349,50000,2,2,1,10,0
17726,320000,2,2,1,10,0
3716,220000,2,3,2,10,0
11058,500000,2,1,2,10,0
5726,280000,2,1,1,10,0
20229,30000,2,3,2,10,0
28174,280000,2,1,2,10,1
13124,30000,1,2,2,10,0
22656,400000,2,2,1,10,0
4047,50000,1,2,2,10,0
27406,100000,1,5,3,10,0
28847,240000,2,2,2,10,0
26172,80000,2,2,1,10,0
19282,200000,2,1,2,10,0
18137,50000,1,1,3,10,0
26518,80000,2,1,1,10,1
1829,380000,2,2,1,10,0
21,130000,2,3,2,10,0
20134,110000,2,3,2,10,1
6102,230000,1,1,1,10,0
11328,70000,2,2,1,10,0
25126,50000,1,1,1,10,0
17460,300000,2,1,1,10,0
12591,80000,2,2,1,10,0
26025,50000,2,2,2,10,0
28257,270000,2,1,1,10,0
26470,20000,2,3,1,10,0
6707,160000,2,2,2,10,0
